Customer_ID,Gender,Age_Group,City,Country,Customer_Segment,Acquisition_Channel
7973,Other,56-65,Lake Sarafurt,Italy,Regular,Paid Ads
7974,Female,26-35,South Brandon,Slovakia,Regular,Referral
7975,Female,46-55,Zoebury,Spain,VIP,Organic Search
7976,Other,26-35,West Jennifer,Spain,Regular,Organic Search
7977,Female,36-45,Smithbury,Sweden,Regular,Email
7978,Female,66+,Port Darren,France,Regular,Paid Ads
7979,Male,66+,Bernardstad,Portugal,Regular,Paid Ads
7980,Male,36-45,Ryanland,Spain,Regular,Organic Search
7981,Female,46-55,Karenmouth,Germany,Regular,Organic Search
7982,Male,18-25,Coreymouth,Germany,VIP,Social Media
7983,Other,56-65,New Austinchester,Spain,Regular,Email
7984,Male,26-35,Dustinfurt,Germany,Regular,Paid Ads
7985,Female,46-55,South Sherry,Italy,VIP,Email
7986,Other,18-25,West Kathryn,Spain,Regular,Social Media
7987,Other,26-35,West Jamesland,Finland,Regular,Email
7988,Male,18-25,New Roger,Germany,Regular,Social Media
7989,Male,66+,Currystad,Germany,Regular,Paid Ads
7990,Other,36-45,Tannerhaven,Germany,Regular,Email
7991,Other,56-65,Lake Samanthaview,France,Regular,Referral
7992,Female,18-25,North Jamestown,Romania,Regular,Organic Search
7993,Male,46-55,Cooperborough,Italy,Regular,Referral
7994,Female,26-35,Ortegaport,Germany,Regular,Referral
7995,Male,36-45,Lake Susan,Germany,Regular,Organic Search
7996,Other,46-55,Irwintown,Greece,Regular,Social Media
7997,Other,46-55,Michaelburgh,France,VIP,Referral
7998,Other,46-55,Port Tanya,France,Regular,Organic Search
7999,Female,66+,Martinezside,Finland,Regular,Social Media
8000,Other,36-45,North James,Hungary,Regular,Social Media
8001,Female,46-55,West Bryan,Hungary,VIP,Paid Ads
8002,Other,66+,East Willieberg,France,Regular,Organic Search
8003,Female,56-65,Lake Jonathanfurt,France,Regular,Paid Ads
8004,Female,18-25,Larsonborough,Poland,Regular,Email
8005,Female,26-35,New Gregorybury,Spain,Regular,Social Media
8006,Male,18-25,Lake Vincent,Belgium,Regular,Paid Ads
8007,Male,56-65,East Robin,France,Regular,Email
8008,Male,18-25,Port Elizabeth,Denmark,Regular,Organic Search
8009,Other,18-25,North Jodichester,Germany,Regular,Paid Ads
8010,Male,36-45,Shellymouth,Netherlands,Regular,Email
8011,Female,46-55,Murilloshire,France,Regular,Referral
8012,Other,36-45,Solisfort,Germany,VIP,Referral
8013,Female,46-55,New Stevenhaven,Netherlands,VIP,Social Media
8014,Other,26-35,Catherinemouth,Italy,Regular,Organic Search
8015,Other,36-45,Christopherville,Italy,Regular,Referral
8016,Other,46-55,Matthewchester,Spain,Regular,Referral
8017,Female,66+,Francoview,Slovakia,Regular,Referral
8018,Female,46-55,Mccormickberg,Romania,VIP,Social Media
8019,Other,66+,Markstad,Germany,Regular,Social Media
8020,Male,56-65,Alexatown,Austria,Regular,Social Media
8021,Male,18-25,South Christinaton,Denmark,Regular,Organic Search
8022,Other,56-65,Port Kimberly,France,Regular,Email
8023,Other,56-65,East Bethchester,Germany,Regular,Paid Ads
8024,Female,66+,Donovanmouth,Spain,Regular,Paid Ads
8025,Male,66+,Nicolemouth,Germany,Regular,Social Media
8026,Female,56-65,North Terry,Belgium,VIP,Email
8027,Other,26-35,Ryanside,Spain,Regular,Referral
8028,Female,18-25,Justinview,Czech Republic,VIP,Referral
8029,Female,46-55,Ryanhaven,Germany,Regular,Organic Search
8030,Male,36-45,West Chelsea,France,Regular,Paid Ads
8031,Other,26-35,Teresaton,Germany,Regular,Paid Ads
8032,Male,18-25,South George,France,VIP,Organic Search
8033,Other,36-45,Karenview,Sweden,Regular,Referral
8034,Other,56-65,West Anthony,Italy,Regular,Email
8035,Female,26-35,Jodiport,Spain,Regular,Social Media
8036,Female,18-25,Loriview,Germany,Regular,Social Media
8037,Other,46-55,Jacobbury,France,Regular,Social Media
8038,Other,26-35,Clintonshire,Spain,Regular,Referral
8039,Other,26-35,New Rebekah,Lithuania,Regular,Referral
8040,Male,66+,North Briannafurt,Greece,Regular,Social Media
8041,Female,56-65,New Deborahmouth,Slovenia,Regular,Paid Ads
8042,Male,56-65,Wilcoxstad,Netherlands,Regular,Email
8043,Other,56-65,East Kaitlynland,Italy,Regular,Social Media
8044,Other,56-65,South Marystad,Germany,Regular,Social Media
8045,Female,18-25,Michaelmouth,Ireland,Regular,Email
8046,Other,18-25,Branchborough,Poland,Regular,Referral
8047,Female,56-65,East Bradleyville,Germany,Regular,Referral
8048,Male,56-65,Jillianfort,Italy,VIP,Email
8049,Female,56-65,Cooperside,France,Regular,Organic Search
8050,Other,46-55,North Cynthiafurt,Spain,VIP,Referral
8051,Other,18-25,Mooretown,Poland,VIP,Organic Search
8052,Female,18-25,East Deborahton,Germany,Regular,Organic Search
8053,Other,36-45,Jordanbury,Belgium,Regular,Paid Ads
8054,Male,56-65,New Micheleport,Hungary,Regular,Referral
8055,Male,18-25,New Erikamouth,Germany,Regular,Social Media
8056,Other,18-25,East Jessicaburgh,Netherlands,Regular,Social Media
8057,Female,26-35,North Dana,Portugal,Regular,Social Media
8058,Male,26-35,West Lisaburgh,Italy,VIP,Referral
8059,Female,26-35,Munozport,Italy,Regular,Paid Ads
8060,Other,36-45,West Joseph,Poland,VIP,Paid Ads
8061,Other,26-35,Lynnbury,France,Regular,Social Media
8062,Other,18-25,Port Timothymouth,France,Regular,Organic Search
8063,Other,46-55,New Robertchester,France,Regular,Email
8064,Female,18-25,Harrisfurt,Portugal,Regular,Paid Ads
8065,Female,56-65,Joshuatown,Germany,Regular,Social Media
8066,Female,36-45,South Leslie,Germany,VIP,Email
8067,Male,26-35,South Laura,France,Regular,Email
8068,Other,56-65,Anthonyburgh,Netherlands,Regular,Organic Search
8069,Female,18-25,East Ronaldfort,Germany,Regular,Paid Ads
8070,Other,18-25,Jenniferbury,Germany,Regular,Organic Search
8071,Male,26-35,Stokeshaven,Netherlands,Regular,Paid Ads
8072,Male,46-55,North Matthewton,Ireland,Regular,Paid Ads
8073,Female,36-45,South Michael,Spain,Regular,Referral
8074,Male,46-55,Kimburgh,Germany,Regular,Paid Ads
8075,Female,56-65,Brianburgh,Italy,Regular,Social Media
8076,Male,26-35,Mayerland,Spain,Regular,Referral
8077,Female,66+,Robertsfort,Italy,Regular,Paid Ads
8078,Other,66+,Chadport,Sweden,Regular,Email
8079,Female,66+,Martinchester,France,VIP,Paid Ads
8080,Female,18-25,Tylertown,Lithuania,Regular,Organic Search
8081,Female,26-35,Wattsbury,France,Regular,Email
8082,Male,46-55,South Aaronville,Germany,Regular,Email
8083,Other,36-45,Robertberg,Latvia,Regular,Social Media
8084,Female,26-35,Port Julia,Sweden,Regular,Email
8085,Male,56-65,South Johnside,Germany,Regular,Organic Search
8086,Male,66+,Johnsonmouth,France,Regular,Paid Ads
8087,Female,56-65,Lambertmouth,Bulgaria,Regular,Social Media
8088,Other,18-25,Lake Susanberg,France,Regular,Paid Ads
8089,Other,18-25,Brownfort,Germany,Regular,Paid Ads
8090,Male,66+,Hammondberg,Luxembourg,Regular,Social Media
8091,Male,18-25,East Roberttown,Poland,Regular,Social Media
8092,Female,26-35,Kathleenfurt,France,Regular,Social Media
8093,Male,66+,East Shannon,France,Regular,Referral
8094,Female,26-35,New Rhondaport,Poland,VIP,Organic Search
8095,Female,66+,Port Michael,Poland,VIP,Referral
8096,Other,26-35,Warnerberg,Italy,Regular,Referral
8097,Other,56-65,Ericland,Spain,Regular,Referral
8098,Female,66+,New Williamstad,Slovakia,Regular,Organic Search
8099,Male,26-35,Mendezton,Poland,Regular,Social Media
8100,Male,18-25,Mccormickshire,France,Regular,Organic Search
8101,Male,66+,Lake Teresaton,Netherlands,Regular,Social Media
8102,Female,66+,Lake Cassandra,Spain,Regular,Referral
8103,Female,46-55,New Ericmouth,Denmark,Regular,Referral
8104,Male,56-65,Masonside,Germany,Regular,Referral
8105,Male,36-45,Deannafort,Netherlands,Regular,Referral
8106,Male,26-35,Heathermouth,Netherlands,Regular,Referral
8107,Other,46-55,Cathyview,Italy,Regular,Email
8108,Male,36-45,Yatesshire,France,Regular,Referral
8109,Female,18-25,South David,Portugal,Regular,Referral
8110,Male,56-65,Heatherview,France,Regular,Referral
8111,Other,46-55,West Joseph,Italy,Regular,Email
8112,Other,46-55,South Erikastad,Italy,Regular,Referral
8113,Other,26-35,West Jeremyfort,Germany,Regular,Referral
8114,Male,26-35,Mendozaton,Portugal,Regular,Referral
8115,Other,36-45,Jenniferland,Portugal,Regular,Organic Search
8116,Male,26-35,North Ellenville,Germany,Regular,Paid Ads
8117,Other,36-45,Jadeborough,Italy,Regular,Referral
8118,Other,36-45,Brianton,Finland,Regular,Paid Ads
8119,Male,26-35,Amystad,Italy,Regular,Referral
8120,Male,36-45,Port Jack,Germany,VIP,Referral
8121,Male,26-35,Hubbardshire,France,Regular,Referral
8122,Male,26-35,North Courtney,Germany,Regular,Paid Ads
8123,Other,26-35,West Kaitlynland,France,VIP,Email
8124,Female,66+,Lake Christopher,Czech Republic,Regular,Social Media
8125,Other,26-35,Jacobchester,Denmark,Regular,Paid Ads
8126,Female,18-25,West Elaine,Poland,VIP,Social Media
8127,Male,56-65,Thompsonview,Poland,Regular,Referral
8128,Other,66+,Copelandville,Sweden,Regular,Social Media
8129,Male,56-65,West Kylefurt,France,Regular,Paid Ads
8130,Other,36-45,Laurenville,Netherlands,Regular,Referral
8131,Other,18-25,Lake Christophermouth,Spain,VIP,Referral
8132,Female,36-45,Lake Davidville,Spain,Regular,Referral
8133,Female,66+,South Danielle,Italy,Regular,Referral
8134,Male,66+,Juliachester,Slovakia,Regular,Social Media
8135,Female,56-65,North Kristina,France,VIP,Social Media
8136,Male,56-65,East Ginahaven,Finland,Regular,Email
8137,Other,46-55,Millerchester,France,VIP,Referral
8138,Female,46-55,Sanchezmouth,Sweden,Regular,Paid Ads
8139,Male,36-45,Adamland,France,Regular,Paid Ads
8140,Other,36-45,Berryville,Spain,Regular,Referral
8141,Other,56-65,New Cassandra,Slovakia,Regular,Referral
8142,Other,66+,East Patriciaview,Lithuania,Regular,Paid Ads
8143,Other,66+,West Nicolestad,France,Regular,Social Media
8144,Female,46-55,Mercerstad,Romania,Regular,Organic Search
8145,Female,56-65,Sylviaside,Italy,Regular,Referral
8146,Male,46-55,Travisshire,Germany,Regular,Referral
8147,Other,46-55,New Monique,Germany,Regular,Email
8148,Female,56-65,Port Caroline,Belgium,Regular,Social Media
8149,Other,36-45,West Michele,Latvia,Regular,Paid Ads
8150,Other,66+,Ramosfurt,Belgium,Regular,Social Media
8151,Female,56-65,Lake Teresaland,Germany,Regular,Referral
8152,Male,66+,Lake Kevinshire,Sweden,Regular,Organic Search
8153,Other,26-35,South Melissa,Austria,Regular,Paid Ads
8154,Other,26-35,Leslieview,Romania,Regular,Organic Search
8155,Other,26-35,Mercadoville,Italy,Regular,Referral
8156,Male,66+,Knightfurt,Poland,Regular,Paid Ads
8157,Female,56-65,Craigview,Spain,Regular,Paid Ads
8158,Other,56-65,West Kathrynshire,Poland,Regular,Organic Search
8159,Male,26-35,Floydchester,Czech Republic,Regular,Organic Search
8160,Male,18-25,Mckayport,Germany,Regular,Social Media
8161,Male,66+,East Jessicaview,France,VIP,Email
8162,Male,26-35,Port Hannahland,Germany,VIP,Paid Ads
8163,Female,66+,North Sharon,France,Regular,Paid Ads
8164,Female,18-25,Lewismouth,Belgium,Regular,Paid Ads
8165,Female,18-25,North Shannonberg,Germany,VIP,Organic Search
8166,Female,46-55,Robertbury,Spain,VIP,Organic Search
8167,Female,56-65,Deborahshire,France,VIP,Paid Ads
8168,Female,46-55,Millsland,Germany,Regular,Referral
8169,Other,66+,Georgestad,Finland,VIP,Organic Search
8170,Other,56-65,North William,Belgium,Regular,Organic Search
8171,Female,36-45,Port Robert,Croatia,Regular,Paid Ads
8172,Male,36-45,Marystad,Hungary,Regular,Email
8173,Male,56-65,Ayersstad,France,Regular,Referral
8174,Male,36-45,Tylerborough,Germany,Regular,Referral
8175,Other,18-25,New Stephanie,France,VIP,Organic Search
8176,Other,56-65,Carlchester,Denmark,Regular,Paid Ads
8177,Other,26-35,North Michael,Spain,Regular,Social Media
8178,Other,26-35,North Michelleberg,Germany,Regular,Email
8179,Other,66+,East Sarah,Germany,Regular,Email
8180,Male,26-35,Andreachester,Netherlands,VIP,Referral
8181,Male,18-25,North Rachel,Netherlands,Regular,Email
8182,Male,26-35,Lake Joshuaport,Romania,Regular,Organic Search
8183,Male,66+,Port Davidfurt,Spain,Regular,Social Media
8184,Female,46-55,South Pamela,France,VIP,Paid Ads
8185,Male,26-35,Charlesville,Netherlands,VIP,Organic Search
8186,Female,56-65,Aprilmouth,Germany,Regular,Social Media
8187,Other,26-35,Elizabethshire,Germany,VIP,Referral
8188,Male,18-25,Williamsport,Spain,Regular,Organic Search
8189,Other,18-25,South Toddshire,Italy,VIP,Referral
8190,Female,66+,Williamsfort,Bulgaria,Regular,Paid Ads
8191,Male,26-35,Cherylmouth,Croatia,Regular,Social Media
8192,Female,36-45,Olsenborough,France,Regular,Referral
8193,Male,26-35,South Michelle,Italy,VIP,Email
8194,Male,46-55,North Johnny,Poland,Regular,Social Media
8195,Male,36-45,Newtonton,France,Regular,Organic Search
8196,Male,18-25,New Erica,Italy,Regular,Social Media
8197,Male,66+,Schultzport,Czech Republic,Regular,Referral
8198,Female,18-25,Shepherdmouth,France,Regular,Email
8199,Other,36-45,Lake Richard,France,Regular,Referral
8200,Male,46-55,Port Kimberly,Italy,Regular,Referral
8201,Female,18-25,East Tiffanymouth,Italy,Regular,Email
8202,Male,18-25,Johnport,Netherlands,Regular,Referral
8203,Female,18-25,Port Jameshaven,France,Regular,Email
8204,Female,66+,Port Teresa,France,Regular,Organic Search
8205,Male,46-55,West Adam,Spain,VIP,Email
8206,Male,66+,New Robertfort,Cyprus,VIP,Paid Ads
8207,Male,66+,Adamhaven,Poland,Regular,Paid Ads
8208,Female,18-25,Cassandrahaven,Germany,VIP,Paid Ads
8209,Male,36-45,Rickychester,Germany,VIP,Paid Ads
8210,Other,18-25,Caitlinside,Austria,VIP,Email
8211,Female,18-25,Lake Deborahville,Poland,VIP,Organic Search
8212,Male,18-25,Port Carolynstad,Italy,Regular,Social Media
8213,Female,18-25,Charleschester,Austria,Regular,Referral
8214,Female,36-45,Santanaville,Germany,Regular,Referral
8215,Other,56-65,West Julian,Poland,Regular,Paid Ads
8216,Male,26-35,Hobbschester,Poland,Regular,Social Media
8217,Female,66+,West Ashley,Hungary,Regular,Organic Search
8218,Female,56-65,New Tracy,France,Regular,Paid Ads
8219,Other,56-65,Taylorstad,Spain,VIP,Organic Search
8220,Male,36-45,Halefort,Finland,Regular,Social Media
8221,Female,66+,Amyfort,Belgium,Regular,Referral
8222,Male,56-65,Torrestown,Italy,Regular,Paid Ads
8223,Female,66+,West Kyle,France,VIP,Referral
8224,Male,18-25,Marvinberg,Germany,Regular,Social Media
8225,Female,46-55,North Ryanberg,Italy,Regular,Organic Search
8226,Male,66+,New Jasminebury,Germany,Regular,Organic Search
8227,Female,26-35,Cathyview,France,Regular,Email
8228,Female,46-55,Sarahside,Romania,Regular,Social Media
8229,Other,26-35,Lake Jonathanburgh,Romania,VIP,Social Media
8230,Other,66+,Lake Kevinview,Netherlands,VIP,Social Media
8231,Other,46-55,Annaburgh,Spain,Regular,Social Media
8232,Female,26-35,South Shannonfort,Greece,Regular,Paid Ads
8233,Male,26-35,North Raymondburgh,Poland,Regular,Social Media
8234,Other,66+,Port Robert,Belgium,VIP,Social Media
8235,Other,26-35,South Brittanystad,Germany,Regular,Referral
8236,Male,66+,East Julia,Netherlands,Regular,Email
8237,Female,36-45,Vargashaven,France,Regular,Social Media
8238,Female,26-35,Nashland,Germany,Regular,Paid Ads
8239,Female,66+,Jeffreyshire,France,Regular,Paid Ads
8240,Other,66+,Jenniferfort,Poland,Regular,Referral
8241,Male,46-55,Alvaradoport,Italy,Regular,Paid Ads
8242,Female,18-25,Lake Andrewstad,Hungary,Regular,Paid Ads
8243,Male,46-55,New Debbie,Germany,Regular,Paid Ads
8244,Male,18-25,Bethbury,France,Regular,Paid Ads
8245,Female,66+,New Nicolebury,Germany,VIP,Social Media
8246,Female,26-35,South Ricardo,Germany,Regular,Email
8247,Male,26-35,East Manuelshire,Poland,VIP,Referral
8248,Female,36-45,Sandersborough,Germany,Regular,Organic Search
8249,Other,36-45,Turnershire,Portugal,Regular,Social Media
8250,Male,18-25,Hillberg,Ireland,VIP,Social Media
8251,Other,36-45,East Davidville,France,Regular,Email
8252,Other,36-45,South Nathanville,Italy,VIP,Organic Search
8253,Other,66+,North Danielleborough,Poland,Regular,Social Media
8254,Other,18-25,North Joseph,Italy,Regular,Organic Search
8255,Male,18-25,Donaldfurt,Germany,Regular,Referral
8256,Female,66+,Nathanielland,France,Regular,Social Media
8257,Female,26-35,Jameschester,Netherlands,Regular,Email
8258,Male,36-45,Schneiderton,Bulgaria,Regular,Paid Ads
8259,Other,56-65,North Leslieport,France,Regular,Referral
8260,Other,56-65,New Christopher,Italy,Regular,Social Media
8261,Male,18-25,Robertstad,France,Regular,Organic Search
8262,Other,18-25,Austinport,France,Regular,Paid Ads
8263,Female,56-65,Danielsfurt,Austria,VIP,Paid Ads
8264,Female,56-65,Reedland,Germany,VIP,Social Media
8265,Male,18-25,Jamesstad,Portugal,Regular,Organic Search
8266,Female,36-45,Jacquelinestad,Germany,Regular,Paid Ads
8267,Other,66+,Cooleyport,Portugal,Regular,Referral
8268,Female,26-35,Hollyhaven,Ireland,Regular,Organic Search
8269,Other,46-55,Taylorview,Slovakia,VIP,Referral
8270,Other,46-55,Judyshire,Portugal,VIP,Organic Search
8271,Other,66+,Leahburgh,Italy,Regular,Referral
8272,Other,18-25,Jennifermouth,Finland,Regular,Paid Ads
8273,Male,56-65,Kimtown,Sweden,Regular,Email
8274,Other,18-25,Lake Virginia,Croatia,Regular,Organic Search
8275,Female,46-55,Wardburgh,Italy,VIP,Email
8276,Male,26-35,Derekton,Germany,Regular,Paid Ads
8277,Male,18-25,West Aaronfort,Greece,Regular,Organic Search
8278,Male,26-35,Port Leebury,Finland,Regular,Referral
8279,Other,56-65,East Lisabury,Germany,Regular,Email
8280,Other,26-35,North Kathleenmouth,Lithuania,VIP,Paid Ads
8281,Female,18-25,Ryanburgh,Germany,Regular,Email
8282,Male,36-45,East Matthewfort,Spain,VIP,Referral
8283,Female,56-65,Wadeview,Poland,Regular,Referral
8284,Female,26-35,Lake Bryanville,Spain,VIP,Organic Search
8285,Female,18-25,Dawnstad,Netherlands,Regular,Social Media
8286,Female,18-25,Harrisonstad,Germany,Regular,Paid Ads
8287,Male,26-35,Cunninghammouth,Austria,Regular,Email
8288,Male,66+,Osbornefort,Finland,Regular,Email
8289,Other,66+,Amandaport,Italy,Regular,Social Media
8290,Other,56-65,East Shelly,Portugal,Regular,Social Media
8291,Other,46-55,Jasminetown,Netherlands,Regular,Referral
8292,Other,56-65,Lake Karenfort,Greece,VIP,Paid Ads
8293,Female,46-55,West Leeport,Germany,Regular,Referral
8294,Other,66+,New Miranda,Netherlands,Regular,Paid Ads
8295,Female,18-25,Jesseland,Italy,Regular,Organic Search
8296,Other,26-35,East Stephanie,Germany,Regular,Email
8297,Male,36-45,Nicolemouth,Germany,Regular,Paid Ads
8298,Male,36-45,Port Sandra,Poland,Regular,Referral
8299,Male,56-65,Thomasville,Portugal,Regular,Email
8300,Other,66+,New Ashleymouth,Netherlands,Regular,Referral
8301,Other,46-55,Port Davidtown,Greece,Regular,Social Media
8302,Female,18-25,East Ericachester,Belgium,Regular,Social Media
8303,Male,18-25,Miguelport,Austria,VIP,Email
8304,Female,26-35,Maryland,France,Regular,Referral
8305,Other,36-45,North Aaronmouth,France,Regular,Email
8306,Male,36-45,Dudleyfurt,Germany,Regular,Social Media
8307,Female,56-65,Elizabethshire,Germany,Regular,Social Media
8308,Male,36-45,West Cathyberg,Italy,VIP,Social Media
8309,Female,46-55,South Kimberlyburgh,Netherlands,Regular,Email
8310,Female,66+,Sandovalview,Italy,Regular,Social Media
8311,Female,46-55,Matthewberg,Czech Republic,Regular,Referral
8312,Female,56-65,West Jordan,Romania,Regular,Social Media
8313,Other,26-35,Lake Beth,Greece,Regular,Paid Ads
8314,Female,66+,Weaverberg,Germany,Regular,Social Media
8315,Other,66+,Jillburgh,Italy,VIP,Referral
8316,Male,26-35,South Brian,Sweden,Regular,Email
8317,Male,56-65,Matthewview,Portugal,Regular,Referral
8318,Male,26-35,Port Michele,Italy,Regular,Referral
8319,Other,56-65,Christopherfort,Spain,Regular,Email
8320,Male,18-25,Leebury,Poland,Regular,Email
8321,Male,46-55,South Patrick,Italy,VIP,Email
8322,Male,36-45,North Johnshire,France,Regular,Organic Search
8323,Female,26-35,Shannonview,Ireland,Regular,Social Media
8324,Female,26-35,Port James,Spain,Regular,Email
8325,Other,26-35,Yuside,Italy,Regular,Email
8326,Female,66+,Williamburgh,Romania,Regular,Paid Ads
8327,Female,18-25,Downsmouth,Poland,Regular,Referral
8328,Male,36-45,Millermouth,Portugal,VIP,Social Media
8329,Female,26-35,Alexanderfurt,Germany,Regular,Referral
8330,Other,56-65,Mitchellbury,Germany,Regular,Referral
8331,Male,56-65,Schmidtmouth,France,VIP,Referral
8332,Other,26-35,South Darrylborough,Finland,Regular,Email
8333,Male,66+,Port Michelle,Germany,Regular,Organic Search
8334,Female,18-25,Codyside,Spain,Regular,Paid Ads
8335,Other,66+,New Andreamouth,Bulgaria,Regular,Email
8336,Female,36-45,Lynnside,Sweden,VIP,Social Media
8337,Other,46-55,Gravesshire,France,VIP,Paid Ads
8338,Other,56-65,Lake Sarahville,Belgium,Regular,Organic Search
8339,Other,56-65,South Tyler,France,VIP,Paid Ads
8340,Male,18-25,Morrisonview,Belgium,Regular,Referral
8341,Other,46-55,New Stephanie,Spain,Regular,Referral
8342,Female,26-35,East Tammyland,Czech Republic,Regular,Social Media
8343,Female,46-55,New Elizabeth,Czech Republic,Regular,Social Media
8344,Other,18-25,Anthonyfurt,France,Regular,Email
8345,Female,66+,Weberberg,Germany,Regular,Social Media
8346,Other,18-25,Port Dawn,Czech Republic,VIP,Organic Search
8347,Other,26-35,South Brittany,Germany,Regular,Social Media
8348,Male,56-65,West Danielstad,France,Regular,Paid Ads
8349,Male,26-35,Sarahville,France,Regular,Organic Search
8350,Other,66+,Morrisport,France,Regular,Social Media
8351,Other,36-45,South Jamie,Latvia,Regular,Organic Search
8352,Male,46-55,New Andreahaven,Spain,Regular,Referral
8353,Female,18-25,Port Shawnmouth,Germany,Regular,Social Media
8354,Female,66+,Lake Erika,Greece,Regular,Social Media
8355,Other,46-55,North Michaelhaven,France,Regular,Organic Search
8356,Female,36-45,North Jeremiah,Slovakia,Regular,Paid Ads
8357,Female,66+,New Melissa,Portugal,VIP,Email
8358,Male,26-35,Ronaldfort,Italy,Regular,Organic Search
8359,Female,46-55,Port Matthewland,Italy,Regular,Social Media
8360,Male,26-35,Robertsport,Germany,Regular,Social Media
8361,Male,46-55,Johnsonfort,Spain,Regular,Organic Search
8362,Other,26-35,East Lynnton,Germany,Regular,Email
8363,Other,56-65,Port Mark,Bulgaria,Regular,Email
8364,Other,56-65,West Carolyn,Netherlands,Regular,Social Media
8365,Female,18-25,New John,Hungary,Regular,Social Media
8366,Male,66+,North Kathryn,Poland,Regular,Email
8367,Female,66+,New Douglasview,France,Regular,Social Media
8368,Female,26-35,Lake Elizabethbury,Italy,Regular,Email
8369,Female,18-25,Morganberg,Germany,Regular,Paid Ads
8370,Male,66+,North Daniellechester,France,Regular,Referral
8371,Female,36-45,Brownfurt,Spain,Regular,Organic Search
8372,Other,56-65,Noahside,Czech Republic,Regular,Referral
8373,Female,18-25,West Melissaberg,Poland,VIP,Social Media
8374,Male,66+,East Georgeside,Italy,Regular,Paid Ads
8375,Male,66+,Johnview,Italy,Regular,Organic Search
8376,Other,66+,Laurenmouth,Portugal,VIP,Social Media
8377,Female,46-55,Port Gregory,Netherlands,Regular,Organic Search
8378,Female,26-35,Jasonshire,Hungary,Regular,Referral
8379,Male,18-25,Lake Stanley,Germany,Regular,Paid Ads
8380,Male,66+,New Andrea,Netherlands,Regular,Email
8381,Other,66+,West Earl,Germany,VIP,Social Media
8382,Female,26-35,New Stephenmouth,Italy,Regular,Social Media
8383,Other,56-65,Lake Davidton,Netherlands,Regular,Paid Ads
8384,Other,46-55,East Chasemouth,Romania,Regular,Email
8385,Male,36-45,North Madisontown,Italy,Regular,Referral
8386,Female,56-65,Lake Josephport,Finland,Regular,Organic Search
8387,Other,46-55,South Josephmouth,Italy,VIP,Social Media
8388,Female,66+,Allisontown,Italy,Regular,Referral
8389,Other,36-45,Mooreville,Italy,Regular,Email
8390,Other,26-35,West Karen,France,Regular,Referral
8391,Female,56-65,Leehaven,Netherlands,Regular,Social Media
8392,Female,18-25,Cowanchester,Germany,Regular,Organic Search
8393,Other,36-45,New William,France,Regular,Paid Ads
8394,Female,36-45,Lake Eugene,France,Regular,Email
8395,Female,56-65,Port Ruben,Germany,Regular,Email
8396,Male,66+,Wrightbury,Germany,Regular,Email
8397,Other,36-45,Snyderside,Italy,Regular,Referral
8398,Other,36-45,West Jimmy,Poland,Regular,Email
8399,Other,66+,Mcmillanland,Portugal,Regular,Referral
8400,Male,56-65,Port Anthony,Portugal,Regular,Paid Ads
8401,Male,46-55,Austinfurt,Germany,Regular,Social Media
8402,Female,56-65,New Christopher,Greece,Regular,Paid Ads
8403,Female,56-65,West Stacyland,France,Regular,Referral
8404,Male,18-25,Montgomeryberg,France,Regular,Paid Ads
8405,Female,56-65,Lake Bradley,Spain,Regular,Organic Search
8406,Female,26-35,East Scott,Germany,Regular,Email
8407,Other,46-55,Bentonport,Germany,Regular,Organic Search
8408,Female,66+,Lake Daniel,Hungary,Regular,Referral
8409,Male,26-35,East Cherylbury,Germany,VIP,Referral
8410,Female,46-55,Port James,France,Regular,Social Media
8411,Female,46-55,Brittanyshire,Spain,Regular,Social Media
8412,Other,56-65,Lake Robertotown,Germany,Regular,Organic Search
8413,Female,18-25,West Brian,Germany,Regular,Organic Search
8414,Other,26-35,Danielberg,France,Regular,Organic Search
8415,Male,36-45,Markview,France,Regular,Paid Ads
8416,Female,66+,Adamsmouth,Greece,Regular,Paid Ads
8417,Female,26-35,North Tonyaburgh,Portugal,Regular,Paid Ads
8418,Female,18-25,Samuelburgh,Czech Republic,VIP,Email
8419,Male,18-25,South Jamesside,Belgium,Regular,Email
8420,Female,66+,Adamland,Germany,Regular,Email
8421,Other,46-55,Baileystad,Italy,Regular,Organic Search
8422,Male,66+,Pooleport,Poland,Regular,Organic Search
8423,Male,66+,Leetown,Greece,Regular,Email
8424,Female,46-55,New Vickieborough,Czech Republic,Regular,Organic Search
8425,Male,66+,Thompsonfurt,Sweden,Regular,Referral
8426,Female,66+,Jesusfort,Italy,Regular,Email
8427,Male,56-65,South Christineshire,France,VIP,Paid Ads
8428,Female,56-65,North Kyleborough,Germany,Regular,Social Media
8429,Male,66+,Gilbertton,Germany,Regular,Organic Search
8430,Other,66+,Alyssaville,Greece,Regular,Organic Search
8431,Female,36-45,Sandrashire,Hungary,Regular,Paid Ads
8432,Male,66+,Omarside,Netherlands,Regular,Social Media
8433,Male,66+,Danielburgh,Portugal,Regular,Social Media
8434,Male,56-65,Port Frankburgh,Italy,Regular,Organic Search
8435,Other,26-35,New Rebecca,Sweden,VIP,Referral
8436,Other,18-25,Gregoryton,Spain,Regular,Organic Search
8437,Female,36-45,Caldwellmouth,Germany,VIP,Email
8438,Other,56-65,East Elizabethburgh,France,VIP,Social Media
8439,Other,56-65,North Stacybury,Germany,Regular,Paid Ads
