Subscription_ID,Customer_ID,Start_Date,End_Date,Plan_ID,Monthly_Fee,Status,Churn_Reason_ID,Lifetime_Value
10957,331,2023-07-06,,PREMIUM,39.99,Active,,1251.69
10958,4105,2024-08-30,,STANDARD,19.99,Active,,345.16
10959,4746,2026-04-22,2026-06-16,BASIC,9.99,Churned,PRICE-01,18.32
10960,3225,2026-04-05,,BASIC,9.99,Active,,-21.64
10961,2104,2025-09-01,,BASIC,9.99,Active,,50.28
10962,4092,2026-04-19,,PREMIUM,39.99,Active,,-105.31
10963,843,2026-03-28,,BASIC,9.99,Active,,-18.98
10964,1341,2023-07-08,2025-03-02,BASIC,9.99,Churned,SERVICE-01,200.8
10965,4128,2023-04-02,,STANDARD,19.99,Active,,688.99
10966,7650,2024-02-19,,PREMIUM,39.99,Active,,947.76
10967,1824,2023-10-13,,PREMIUM,39.99,Active,,1119.72
10968,5136,2026-05-14,2027-10-17,PREMIUM,39.99,Churned,PRICE-02,694.49
10969,6060,2025-06-24,,BASIC,9.99,Active,,73.26
10970,4713,2024-07-02,,PREMIUM,39.99,Active,,769.14
10971,6315,2025-03-27,,STANDARD,19.99,Active,,205.9
10972,7121,2023-02-12,,STANDARD,19.99,Active,,721.64
10973,1478,2024-06-21,,BASIC,9.99,Active,,195.8
10974,4740,2026-05-04,2028-03-21,PREMIUM,39.99,Churned,TECH-01,915.77
10975,9208,2025-06-17,,BASIC,9.99,Active,,75.59
10976,5358,2023-12-15,,STANDARD,19.99,Active,,517.74
10977,5586,2024-04-18,,BASIC,9.99,Active,,217.12
10978,8017,2025-11-24,,PREMIUM,39.99,Active,,89.31
10979,681,2025-08-25,,BASIC,9.99,Active,,52.61
10980,8347,2023-03-09,,BASIC,9.99,Active,,352.31
10981,9575,2025-01-17,,STANDARD,19.99,Active,,251.87
10982,6637,2025-04-20,,BASIC,9.99,Active,,94.91
10983,3799,2023-07-18,2023-10-28,PREMIUM,39.99,Churned,SERVICE-02,135.97
10984,9948,2024-01-10,,PREMIUM,39.99,Active,,1001.08
10985,1483,2025-04-07,,PREMIUM,39.99,Active,,397.23
10986,5515,2024-07-06,,PREMIUM,39.99,Active,,763.81
10987,9076,2024-11-04,2025-07-30,BASIC,9.99,Churned,PRICE-02,89.24
10988,8742,2025-04-22,,STANDARD,19.99,Active,,188.57
10989,6150,2025-10-24,,PREMIUM,39.99,Active,,130.63
10990,4289,2026-05-12,,STANDARD,19.99,Active,,-67.97
10991,6993,2024-01-19,,PREMIUM,39.99,Active,,989.09
10992,912,2023-10-28,,STANDARD,19.99,Active,,549.72
10993,5139,2023-07-31,,PREMIUM,39.99,Active,,1218.36
10994,8441,2026-05-17,2026-12-08,BASIC,9.99,Churned,PRICE-02,68.27
10995,6804,2025-05-18,,BASIC,9.99,Active,,85.58
10996,3226,2026-06-18,2027-12-23,STANDARD,19.99,Churned,COMP-01,368.48
10997,3760,2024-06-25,2026-04-16,STANDARD,19.99,Churned,COMP-01,439.78
10998,6334,2025-10-19,,BASIC,9.99,Active,,34.3
10999,545,2024-09-18,2026-04-30,PREMIUM,39.99,Churned,COMP-01,785.14
11000,2320,2024-06-16,,STANDARD,19.99,Active,,395.14
11001,7648,2025-11-11,,PREMIUM,39.99,Active,,106.64
11002,3159,2026-05-29,,PREMIUM,39.99,Active,,-158.63
11003,1493,2023-09-17,,STANDARD,19.99,Active,,577.04
11004,9451,2023-04-03,2025-01-19,STANDARD,19.99,Churned,SERVICE-01,437.78
11005,8433,2024-10-26,2026-05-20,STANDARD,19.99,Churned,COMP-01,380.48
11006,2255,2024-12-25,,PREMIUM,39.99,Active,,534.53
11007,7650,2025-08-12,,PREMIUM,39.99,Active,,227.94
11008,8141,2026-01-24,,STANDARD,19.99,Active,,4.0
11009,5940,2023-05-14,,STANDARD,19.99,Active,,661.0
11010,8502,2025-03-28,,PREMIUM,39.99,Active,,410.56
11011,7002,2024-06-08,2025-10-02,BASIC,9.99,Churned,PRICE-01,160.17
11012,447,2024-03-08,2025-06-04,BASIC,9.99,Churned,SERVICE-01,150.85
11013,1122,2023-10-16,,BASIC,9.99,Active,,278.72
11014,1040,2024-10-20,,STANDARD,19.99,Active,,311.18
11015,7301,2025-03-27,,STANDARD,19.99,Active,,205.9
11016,3928,2025-03-20,,STANDARD,19.99,Active,,210.56
11017,7304,2026-05-01,2027-05-05,BASIC,9.99,Churned,COMP-01,122.88
11018,8976,2025-02-03,,STANDARD,19.99,Active,,240.55
11019,4425,2024-02-04,2024-08-27,BASIC,9.99,Churned,PRICE-02,68.27
11020,8390,2024-07-14,,PREMIUM,39.99,Active,,753.14
11021,3409,2025-04-24,2025-09-05,STANDARD,19.99,Churned,SERVICE-01,89.29
11022,4012,2023-04-23,,BASIC,9.99,Active,,337.33
11023,9438,2025-12-13,,STANDARD,19.99,Active,,31.98
11024,7557,2024-12-04,,BASIC,9.99,Active,,140.53
11025,2440,2023-12-07,2024-04-24,STANDARD,19.99,Churned,SERVICE-01,92.62
11026,3903,2024-07-23,,BASIC,9.99,Active,,185.15
11027,4308,2026-04-14,,PREMIUM,39.99,Active,,-98.64
11028,8883,2026-06-25,,BASIC,9.99,Active,,-48.62
11029,3630,2023-07-09,,BASIC,9.99,Active,,311.69
11030,600,2023-04-27,,BASIC,9.99,Active,,336.0
11031,741,2025-05-12,,STANDARD,19.99,Active,,175.25
11032,4814,2023-09-04,2024-12-23,PREMIUM,39.99,Churned,COMP-01,634.51
11033,1439,2023-10-20,,STANDARD,19.99,Active,,555.06
11034,3603,2023-06-24,,STANDARD,19.99,Active,,633.68
11035,1106,2026-05-04,2027-03-16,PREMIUM,39.99,Churned,SERVICE-02,421.23
11036,9509,2025-02-04,,PREMIUM,39.99,Active,,479.88
11037,2457,2025-09-02,,PREMIUM,39.99,Active,,199.95
11038,1401,2025-05-22,,BASIC,9.99,Active,,84.25
11039,9988,2023-02-05,,PREMIUM,39.99,Active,,1452.97
11040,2803,2024-04-27,,STANDARD,19.99,Active,,428.45
11041,8845,2026-04-07,,PREMIUM,39.99,Active,,-89.31
11042,3296,2025-10-24,,BASIC,9.99,Active,,32.63
11043,908,2023-08-02,,STANDARD,19.99,Active,,607.7
11044,7380,2023-03-15,,STANDARD,19.99,Active,,700.98
11045,5830,2025-09-28,,STANDARD,19.99,Active,,82.63
11046,2276,2023-09-20,,BASIC,9.99,Active,,287.38
11047,2522,2026-05-08,2027-09-04,BASIC,9.99,Churned,COMP-01,161.17
11048,7115,2023-12-26,,BASIC,9.99,Active,,255.08
11049,7488,2024-05-21,,PREMIUM,39.99,Active,,825.13
11050,1432,2024-06-19,,BASIC,9.99,Active,,196.47
11051,9029,2026-06-03,2027-06-18,STANDARD,19.99,Churned,PROD-01,253.21
11052,1113,2023-09-24,,STANDARD,19.99,Active,,572.38
11053,9678,2023-03-15,,STANDARD,19.99,Active,,700.98
11054,9773,2024-04-05,,PREMIUM,39.99,Active,,886.45
11055,1888,2024-03-09,,BASIC,9.99,Active,,230.44
11056,9372,2025-07-20,,STANDARD,19.99,Active,,129.27
11057,5939,2023-04-17,,STANDARD,19.99,Active,,678.99
11058,2267,2026-05-22,,PREMIUM,39.99,Active,,-149.3
11059,6499,2025-04-26,,STANDARD,19.99,Active,,185.91
11060,6330,2023-08-02,,BASIC,9.99,Active,,303.7
11061,6495,2024-02-09,2024-07-28,STANDARD,19.99,Churned,COMP-01,113.28
11062,177,2025-04-06,,BASIC,9.99,Active,,99.57
11063,5519,2023-08-28,2023-12-06,BASIC,9.99,Churned,SERVICE-01,33.3
11064,8184,2023-03-31,,PREMIUM,39.99,Active,,1380.99
11065,5343,2023-06-10,2024-09-23,BASIC,9.99,Churned,PROD-01,156.84
11066,4055,2025-08-10,,PREMIUM,39.99,Active,,230.61
11067,2499,2025-06-21,,PREMIUM,39.99,Active,,297.26
11068,2891,2025-02-21,,BASIC,9.99,Active,,114.22
11069,5664,2024-12-30,,BASIC,9.99,Active,,131.87
11070,5240,2023-04-10,,BASIC,9.99,Active,,341.66
11071,3208,2025-04-28,,STANDARD,19.99,Active,,184.57
11072,8503,2025-09-10,,PREMIUM,39.99,Active,,189.29
11073,1000,2023-07-27,,PREMIUM,39.99,Active,,1223.69
11074,8580,2026-03-16,,STANDARD,19.99,Active,,-29.98
11075,7067,2025-07-10,2025-09-23,PREMIUM,39.99,Churned,SERVICE-01,99.98
11076,3070,2024-04-30,,STANDARD,19.99,Active,,426.45
11077,8185,2024-05-27,2025-10-18,PREMIUM,39.99,Churned,PRICE-02,678.5
11078,7339,2025-06-15,2026-03-20,BASIC,9.99,Churned,PROD-01,92.57
11079,2663,2026-02-25,,PREMIUM,39.99,Active,,-34.66
11080,8351,2024-07-31,,BASIC,9.99,Active,,182.48
11081,2617,2024-12-20,,PREMIUM,39.99,Active,,541.2
11082,8892,2023-10-04,,BASIC,9.99,Active,,282.72
11083,3513,2024-12-03,2026-10-24,PREMIUM,39.99,Churned,SERVICE-02,919.77
11084,2820,2023-04-24,,PREMIUM,39.99,Active,,1349.0
11085,2227,2023-04-16,,BASIC,9.99,Active,,339.66
11086,5477,2026-06-16,2027-06-05,BASIC,9.99,Churned,SERVICE-01,117.88
11087,6996,2024-01-04,2025-05-14,PREMIUM,39.99,Churned,PRICE-02,661.17
11088,3109,2024-07-03,,STANDARD,19.99,Active,,383.81
11089,795,2024-10-03,2026-01-25,STANDARD,19.99,Churned,SERVICE-02,319.17
11090,9128,2026-04-09,2027-07-10,PREMIUM,39.99,Churned,PROD-01,609.18
11091,5404,2023-07-04,2024-12-15,PREMIUM,39.99,Churned,PRICE-02,706.49
11092,2487,2025-09-20,,STANDARD,19.99,Active,,87.96
11093,6029,2025-03-13,,PREMIUM,39.99,Active,,430.56
11094,583,2024-02-09,,STANDARD,19.99,Active,,480.43
11095,2228,2025-01-02,,PREMIUM,39.99,Active,,523.87
11096,9804,2023-05-25,,BASIC,9.99,Active,,326.67
11097,6060,2024-05-17,2026-04-24,PREMIUM,39.99,Churned,TECH-01,942.43
11098,3584,2025-04-18,2025-11-06,STANDARD,19.99,Churned,SERVICE-01,134.6
11099,1066,2023-07-11,2025-05-24,STANDARD,19.99,Churned,PRICE-02,455.11
11100,4583,2023-02-13,2024-03-10,PREMIUM,39.99,Churned,PROD-01,521.2
11101,6066,2025-10-17,2026-04-16,PREMIUM,39.99,Churned,SERVICE-02,241.27
11102,7439,2026-06-03,,STANDARD,19.99,Active,,-82.63
11103,3871,2024-09-23,2025-05-05,STANDARD,19.99,Churned,PRICE-02,149.26
11104,2158,2023-09-10,,BASIC,9.99,Active,,290.71
11105,7298,2025-07-24,2026-03-12,BASIC,9.99,Churned,PRICE-01,76.92
11106,3034,2024-10-05,,PREMIUM,39.99,Active,,642.51
11107,3056,2025-08-19,2026-07-23,BASIC,9.99,Churned,SERVICE-01,112.55
11108,8968,2023-01-31,,STANDARD,19.99,Active,,729.63
11109,407,2026-03-06,,BASIC,9.99,Active,,-11.66
11110,3552,2024-04-30,,STANDARD,19.99,Active,,426.45
11111,6443,2025-02-18,2026-08-13,BASIC,9.99,Churned,PROD-01,180.15
11112,9903,2024-11-01,,BASIC,9.99,Active,,151.51
11113,8086,2024-08-27,,BASIC,9.99,Active,,173.49
11114,4523,2025-03-28,,BASIC,9.99,Active,,102.56
11115,7663,2024-09-08,,STANDARD,19.99,Active,,339.16
11116,346,2024-05-31,2025-12-27,STANDARD,19.99,Churned,TECH-01,383.14
11117,4316,2025-03-20,,STANDARD,19.99,Active,,210.56
11118,8012,2023-04-19,2023-10-15,STANDARD,19.99,Churned,PROD-01,119.27
11119,9054,2025-07-06,,BASIC,9.99,Active,,69.26
11120,6023,2025-11-22,,PREMIUM,39.99,Active,,91.98
11121,9133,2023-03-28,,STANDARD,19.99,Active,,692.32
11122,8130,2023-10-17,,STANDARD,19.99,Active,,557.05
11123,5973,2025-02-23,,STANDARD,19.99,Active,,227.22
11124,8067,2024-02-07,2025-12-14,STANDARD,19.99,Churned,PROD-01,450.44
11125,9470,2023-03-19,2023-12-17,STANDARD,19.99,Churned,PRICE-01,181.91
11126,51,2023-04-22,2025-04-17,PREMIUM,39.99,Churned,TECH-01,967.76
11127,7188,2024-11-03,,BASIC,9.99,Active,,150.85
11128,2406,2024-07-01,,BASIC,9.99,Active,,192.47
11129,9965,2024-02-01,,PREMIUM,39.99,Active,,971.76
11130,9237,2025-02-17,2026-08-18,BASIC,9.99,Churned,PRICE-02,182.15
11131,4324,2024-08-11,2025-06-20,PREMIUM,39.99,Churned,TECH-01,417.23
11132,6336,2023-08-03,,PREMIUM,39.99,Active,,1214.36
11133,5280,2024-11-05,2026-01-01,STANDARD,19.99,Churned,PROD-01,281.19
11134,5472,2023-08-03,,STANDARD,19.99,Active,,607.03
11135,185,2024-08-15,,BASIC,9.99,Active,,177.49
11136,8095,2023-10-01,,STANDARD,19.99,Active,,567.72
11137,4583,2026-01-20,,PREMIUM,39.99,Active,,13.33
11138,3896,2024-07-24,,PREMIUM,39.99,Active,,739.82
11139,6688,2026-02-27,2026-08-20,BASIC,9.99,Churned,SERVICE-02,57.94
11140,3699,2023-12-25,2024-12-30,STANDARD,19.99,Churned,TECH-01,247.21
11141,7877,2025-05-17,2026-04-28,PREMIUM,39.99,Churned,COMP-01,461.22
11142,4891,2026-03-28,2027-02-16,BASIC,9.99,Churned,PROD-01,108.23
11143,4887,2024-06-09,,BASIC,9.99,Active,,199.8
11144,4544,2024-07-30,,PREMIUM,39.99,Active,,731.82
11145,3652,2026-03-17,2027-04-27,STANDARD,19.99,Churned,SERVICE-02,270.53
11146,5758,2024-11-13,,STANDARD,19.99,Active,,295.19
11147,1350,2024-01-14,,STANDARD,19.99,Active,,497.75
11148,5033,2023-06-02,,STANDARD,19.99,Active,,648.34
11149,5588,2024-08-20,,PREMIUM,39.99,Active,,703.82
11150,2305,2023-10-22,2024-10-23,BASIC,9.99,Churned,PRICE-01,122.21
11151,8924,2023-08-05,,PREMIUM,39.99,Active,,1211.7
11152,9211,2024-07-13,,PREMIUM,39.99,Active,,754.48
11153,6161,2023-06-17,,PREMIUM,39.99,Active,,1277.01
11154,6227,2023-10-07,,PREMIUM,39.99,Active,,1127.72
11155,90,2025-07-25,,PREMIUM,39.99,Active,,251.94
11156,1851,2023-11-02,,STANDARD,19.99,Active,,546.39
11157,8589,2026-02-27,,STANDARD,19.99,Active,,-18.66
11158,9245,2023-05-15,2024-10-02,BASIC,9.99,Churned,SERVICE-01,168.5
11159,9084,2025-12-10,,BASIC,9.99,Active,,16.98
11160,8265,2024-03-28,2025-12-08,PREMIUM,39.99,Churned,PRICE-01,826.46
11161,8604,2025-01-21,,PREMIUM,39.99,Active,,498.54
11162,2542,2026-05-10,2027-11-17,STANDARD,19.99,Churned,PRICE-02,370.48
11163,2637,2025-09-14,,STANDARD,19.99,Active,,91.95
11164,9871,2023-05-31,,BASIC,9.99,Active,,324.68
11165,8189,2025-03-23,2026-07-26,STANDARD,19.99,Churned,COMP-01,326.5
11166,4844,2026-05-27,,STANDARD,19.99,Active,,-77.96
11167,2692,2023-06-13,2024-07-26,PREMIUM,39.99,Churned,SERVICE-01,545.2
11168,1269,2023-10-30,,STANDARD,19.99,Active,,548.39
11169,4888,2026-05-12,,PREMIUM,39.99,Active,,-135.97
11170,8020,2025-06-24,,BASIC,9.99,Active,,73.26
11171,5172,2025-08-12,2026-01-27,PREMIUM,39.99,Churned,PRICE-01,223.94
11172,4465,2025-09-21,,BASIC,9.99,Active,,43.62
11173,6634,2025-07-03,,BASIC,9.99,Active,,70.26
11174,6788,2026-03-31,2027-09-18,BASIC,9.99,Churned,SERVICE-01,178.49
11175,9828,2025-02-04,2026-07-10,PREMIUM,39.99,Churned,PROD-01,694.49
11176,3000,2025-03-15,2026-02-21,PREMIUM,39.99,Churned,SERVICE-02,457.22
11177,8509,2023-04-27,,STANDARD,19.99,Active,,672.33
11178,5599,2024-04-16,,STANDARD,19.99,Active,,435.78
11179,495,2023-12-15,,STANDARD,19.99,Active,,517.74
11180,5277,2025-11-04,,STANDARD,19.99,Active,,57.97
11181,9430,2025-05-23,,STANDARD,19.99,Active,,167.92
11182,3225,2024-05-21,,PREMIUM,39.99,Active,,825.13
11183,2673,2025-12-28,,PREMIUM,39.99,Active,,43.99
11184,1354,2023-06-01,,PREMIUM,39.99,Active,,1298.34
11185,1754,2024-12-17,,PREMIUM,39.99,Active,,545.2
11186,5636,2025-06-29,,STANDARD,19.99,Active,,143.26
11187,4118,2023-01-07,2023-08-01,STANDARD,19.99,Churned,COMP-01,137.26
11188,1329,2025-01-05,2026-09-26,PREMIUM,39.99,Churned,PRICE-02,838.46
11189,5913,2026-01-20,,PREMIUM,39.99,Active,,13.33
11190,8949,2026-06-16,,BASIC,9.99,Active,,-45.62
11191,6315,2024-12-15,,PREMIUM,39.99,Active,,547.86
11192,25,2026-01-18,,STANDARD,19.99,Active,,8.0
11193,2225,2026-01-31,,STANDARD,19.99,Active,,-0.67
11194,4563,2023-10-24,,STANDARD,19.99,Active,,552.39
11195,1977,2023-04-09,,BASIC,9.99,Active,,341.99
11196,3743,2023-06-24,,PREMIUM,39.99,Active,,1267.68
11197,6312,2024-04-23,2025-02-15,BASIC,9.99,Churned,PRICE-02,99.23
11198,6737,2025-03-07,2026-02-15,PREMIUM,39.99,Churned,COMP-01,459.89
11199,5955,2025-06-06,,BASIC,9.99,Active,,79.25
11200,1092,2023-04-14,2024-03-18,BASIC,9.99,Churned,PRICE-02,112.89
11201,2861,2025-05-13,,BASIC,9.99,Active,,87.25
11202,5193,2025-08-31,,PREMIUM,39.99,Active,,202.62
11203,5022,2024-04-04,2025-05-19,PREMIUM,39.99,Churned,SERVICE-02,546.53
11204,1816,2024-11-12,2026-10-19,BASIC,9.99,Churned,SERVICE-02,235.1
11205,2117,2023-03-03,,BASIC,9.99,Active,,354.31
11206,539,2024-05-20,,BASIC,9.99,Active,,206.46
11207,1683,2025-02-14,,BASIC,9.99,Active,,116.55
11208,2362,2025-12-28,,STANDARD,19.99,Active,,21.99
11209,8290,2024-04-29,,STANDARD,19.99,Active,,427.12
11210,4784,2023-10-05,,PREMIUM,39.99,Active,,1130.38
11211,5,2024-11-11,,BASIC,9.99,Active,,148.19
11212,5134,2025-07-15,,BASIC,9.99,Active,,66.27
11213,512,2025-03-09,,BASIC,9.99,Active,,108.89
11214,8879,2026-02-25,,PREMIUM,39.99,Active,,-34.66
11215,2680,2025-04-05,,STANDARD,19.99,Active,,199.9
11216,2289,2024-07-10,2024-12-26,PREMIUM,39.99,Churned,SERVICE-02,225.28
11217,659,2024-02-01,2024-07-02,BASIC,9.99,Churned,PRICE-02,50.62
11218,6124,2026-03-29,,PREMIUM,39.99,Active,,-77.31
11219,7209,2024-01-08,,PREMIUM,39.99,Active,,1003.75
11220,6649,2023-10-11,,BASIC,9.99,Active,,280.39
11221,2988,2024-03-23,,STANDARD,19.99,Active,,451.77
11222,3462,2025-09-04,2025-10-15,BASIC,9.99,Churned,PRICE-01,13.65
11223,8448,2024-12-01,2026-08-20,PREMIUM,39.99,Churned,TECH-01,835.79
11224,5732,2025-07-22,,BASIC,9.99,Active,,63.94
11225,4275,2026-01-15,2026-09-18,BASIC,9.99,Churned,SERVICE-01,81.92
11226,1838,2024-10-16,2026-04-20,PREMIUM,39.99,Churned,PROD-01,734.48
11227,3474,2026-01-13,2027-07-01,STANDARD,19.99,Churned,SERVICE-02,355.82
11228,4650,2026-03-12,,PREMIUM,39.99,Active,,-54.65
11229,8285,2024-10-31,,PREMIUM,39.99,Active,,607.85
11230,7438,2024-01-08,,PREMIUM,39.99,Active,,1003.75
11231,9504,2025-08-27,,PREMIUM,39.99,Active,,207.95
11232,6640,2024-01-12,2024-05-02,PREMIUM,39.99,Churned,SERVICE-02,147.96
11233,4230,2024-09-22,,STANDARD,19.99,Active,,329.83
11234,3552,2023-03-11,,BASIC,9.99,Active,,351.65
11235,3658,2023-07-09,2023-10-29,PREMIUM,39.99,Churned,COMP-01,149.3
11236,8895,2023-03-22,,BASIC,9.99,Active,,347.99
11237,7211,2025-12-16,2027-04-30,PREMIUM,39.99,Churned,SERVICE-02,666.5
11238,8898,2024-04-04,2025-02-27,PREMIUM,39.99,Churned,SERVICE-01,438.56
11239,8515,2025-10-05,,PREMIUM,39.99,Active,,155.96
11240,5222,2025-06-16,,BASIC,9.99,Active,,75.92
11241,2986,2023-12-01,,STANDARD,19.99,Active,,527.07
11242,7205,2025-09-08,,STANDARD,19.99,Active,,95.95
11243,8359,2025-07-17,,STANDARD,19.99,Active,,131.27
11244,4908,2023-05-16,2024-03-13,BASIC,9.99,Churned,TECH-01,100.57
11245,1842,2024-04-11,2024-11-28,STANDARD,19.99,Churned,TECH-01,153.92
11246,3266,2023-01-03,2023-08-03,BASIC,9.99,Churned,PRICE-01,70.6
11247,5047,2025-03-02,,STANDARD,19.99,Active,,222.56
11248,3890,2023-09-16,,PREMIUM,39.99,Active,,1155.71
11249,3117,2023-05-08,,BASIC,9.99,Active,,332.33
11250,5342,2024-04-15,,STANDARD,19.99,Active,,436.45
11251,140,2026-06-29,,BASIC,9.99,Active,,-49.95
11252,4847,2023-08-16,2024-03-10,BASIC,9.99,Churned,SERVICE-01,68.93
11253,3667,2025-03-09,2026-03-13,BASIC,9.99,Churned,COMP-01,122.88
11254,9710,2025-11-05,,PREMIUM,39.99,Active,,114.64
11255,7807,2025-02-24,2027-01-15,PREMIUM,39.99,Churned,SERVICE-01,919.77
11256,2455,2023-07-16,2025-07-07,STANDARD,19.99,Churned,SERVICE-02,481.09
11257,1583,2024-06-06,2025-07-29,PREMIUM,39.99,Churned,PROD-01,557.19
11258,7653,2026-03-13,2027-02-20,STANDARD,19.99,Churned,PROD-01,229.22
11259,8546,2024-06-13,,STANDARD,19.99,Active,,397.13
11260,8816,2024-01-14,,STANDARD,19.99,Active,,497.75
11261,2399,2026-01-03,2027-07-12,PREMIUM,39.99,Churned,PRICE-01,739.82
11262,3402,2023-01-10,,PREMIUM,39.99,Active,,1487.63
11263,2452,2023-10-11,,BASIC,9.99,Active,,280.39
11264,2759,2023-12-11,,PREMIUM,39.99,Active,,1041.07
11265,9910,2024-04-06,,STANDARD,19.99,Active,,442.45
11266,6039,2023-07-29,2024-07-22,PREMIUM,39.99,Churned,PROD-01,478.55
11267,2574,2025-01-30,2026-07-01,BASIC,9.99,Churned,SERVICE-02,172.16
11268,9031,2023-02-11,,BASIC,9.99,Active,,360.97
11269,8201,2026-02-18,2027-02-10,BASIC,9.99,Churned,COMP-01,118.88
11270,3475,2024-04-14,,PREMIUM,39.99,Active,,874.45
11271,4030,2025-08-19,,BASIC,9.99,Active,,54.61
11272,2013,2023-02-16,,STANDARD,19.99,Active,,718.97
11273,355,2025-08-30,2026-08-03,BASIC,9.99,Churned,COMP-01,112.55
11274,3048,2024-03-03,2024-05-28,PREMIUM,39.99,Churned,TECH-01,114.64
11275,7658,2025-08-15,2026-06-23,PREMIUM,39.99,Churned,PRICE-01,415.9
11276,1647,2023-10-27,,BASIC,9.99,Active,,275.06
11277,2181,2024-01-01,,STANDARD,19.99,Active,,506.41
11278,2143,2024-01-06,2025-09-26,BASIC,9.99,Churned,COMP-01,209.46
11279,5547,2026-05-17,,PREMIUM,39.99,Active,,-142.63
11280,7048,2024-10-02,,PREMIUM,39.99,Active,,646.51
11281,8376,2023-02-26,,STANDARD,19.99,Active,,712.31
11282,2421,2026-02-06,,PREMIUM,39.99,Active,,-9.33
11283,6128,2025-04-14,2026-02-16,BASIC,9.99,Churned,TECH-01,102.56
11284,1476,2023-08-11,,PREMIUM,39.99,Active,,1203.7
11285,1927,2024-10-27,2026-04-05,PREMIUM,39.99,Churned,PRICE-02,699.83
11286,7664,2024-04-26,,STANDARD,19.99,Active,,429.12
11287,9927,2023-09-20,,BASIC,9.99,Active,,287.38
11288,1355,2024-11-06,,STANDARD,19.99,Active,,299.85
11289,1149,2024-02-05,,BASIC,9.99,Active,,241.43
11290,3246,2026-01-16,,BASIC,9.99,Active,,4.66
11291,9702,2023-10-06,,STANDARD,19.99,Active,,564.38
11292,5723,2023-08-30,,PREMIUM,39.99,Active,,1178.37
11293,4981,2023-03-13,,PREMIUM,39.99,Active,,1404.98
11294,7512,2025-09-06,,PREMIUM,39.99,Active,,194.62
11295,8954,2025-07-28,,PREMIUM,39.99,Active,,247.94
11296,5605,2024-04-10,,STANDARD,19.99,Active,,439.78
11297,4289,2023-09-11,2024-12-27,BASIC,9.99,Churned,PRICE-02,157.51
11298,6113,2024-11-29,,BASIC,9.99,Active,,142.19
11299,6998,2025-10-20,,STANDARD,19.99,Active,,67.97
11300,2830,2023-11-25,,PREMIUM,39.99,Active,,1062.4
11301,3808,2023-10-10,,PREMIUM,39.99,Active,,1123.72
11302,881,2024-06-08,,PREMIUM,39.99,Active,,801.13
11303,7578,2026-05-22,,STANDARD,19.99,Active,,-74.63
11304,2064,2023-03-09,2024-10-28,PREMIUM,39.99,Churned,SERVICE-02,798.47
11305,338,2025-10-08,,PREMIUM,39.99,Active,,151.96
11306,4080,2024-02-12,,STANDARD,19.99,Active,,478.43
11307,9268,2024-01-05,2024-10-26,BASIC,9.99,Churned,PRICE-02,98.24
11308,5226,2025-04-14,2026-09-13,BASIC,9.99,Churned,PROD-01,172.16
11309,386,2024-01-08,,BASIC,9.99,Active,,250.75
11310,7947,2025-02-09,,BASIC,9.99,Active,,118.22
11311,7501,2024-01-21,,PREMIUM,39.99,Active,,986.42
11312,8062,2024-08-22,,PREMIUM,39.99,Active,,701.16
11313,7438,2023-10-01,2024-12-01,PREMIUM,39.99,Churned,SERVICE-01,569.19
11314,150,2024-08-05,2025-04-01,BASIC,9.99,Churned,PRICE-01,79.59
11315,2804,2024-10-06,,BASIC,9.99,Active,,160.17
11316,4643,2025-10-15,2026-07-08,PREMIUM,39.99,Churned,SERVICE-02,354.58
11317,6902,2026-06-23,,BASIC,9.99,Active,,-47.95
11318,6161,2025-10-18,,STANDARD,19.99,Active,,69.3
11319,3448,2024-04-24,2026-01-16,BASIC,9.99,Churned,SERVICE-01,210.46
11320,3235,2025-11-03,,BASIC,9.99,Active,,29.3
11321,5597,2025-04-17,,STANDARD,19.99,Active,,191.9
11322,3049,2025-11-26,,BASIC,9.99,Active,,21.64
11323,9709,2026-03-17,2026-08-02,PREMIUM,39.99,Churned,SERVICE-01,183.95
11324,9790,2025-10-07,2026-01-26,PREMIUM,39.99,Churned,PRICE-01,147.96
11325,5851,2023-10-07,,PREMIUM,39.99,Active,,1127.72
11326,5492,2023-09-30,,BASIC,9.99,Active,,284.05
11327,9290,2023-02-16,2023-09-01,STANDARD,19.99,Churned,COMP-01,131.27
11328,1660,2024-10-01,2026-06-15,BASIC,9.99,Churned,PRICE-01,207.13
11329,9143,2024-12-10,,PREMIUM,39.99,Active,,554.53
11330,136,2024-01-24,,PREMIUM,39.99,Active,,982.42
11331,5463,2024-09-08,,BASIC,9.99,Active,,169.5
11332,808,2024-04-28,,BASIC,9.99,Active,,213.79
11333,1643,2026-04-04,2026-12-16,BASIC,9.99,Churned,PRICE-02,85.25
11334,516,2024-10-16,,BASIC,9.99,Active,,156.84
11335,9220,2025-07-08,,STANDARD,19.99,Active,,137.26
11336,3715,2024-06-14,,STANDARD,19.99,Active,,396.47
11337,6564,2024-06-02,2025-08-17,BASIC,9.99,Churned,COMP-01,146.85
11338,30,2023-10-01,,STANDARD,19.99,Active,,567.72
11339,8231,2025-06-03,2027-03-13,BASIC,9.99,Churned,PRICE-02,215.78
11340,4699,2023-10-11,2025-01-22,STANDARD,19.99,Churned,COMP-01,312.51
11341,6188,2023-05-18,,PREMIUM,39.99,Active,,1317.0
11342,9485,2025-04-22,,BASIC,9.99,Active,,94.24
